adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/c6UZKwtnuwMEWcQzyrT9lXsyVXj.jpg,"12, 10751, 14, 878, 10770",1884,en,The Ewok Adventure,"The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.",13.517,/lP7FIxojVrgWsam9efElk5ba3I5.jpg,1984-11-25,The Ewok Adventure,False,6.0,262
False,/ue3CJYZVmghRYMDWbcoZW07Yk8c.jpg,"18, 36, 12",9549,en,The Right Stuff,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter, Wally Schirra, and Gordon Cooper.",14.567,/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg,1983-10-20,The Right Stuff,False,7.4,707
False,/7O6yp5DoR6uQlJVqfxkI4Vt8Wan.jpg,"10749, 35, 10751",758879,en,A Castle for Christmas,"To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle -- and faces off with the grumpy duke who owns it.",18.37,/xhRbfdGRcEv6RUiAfWnER2pOCcU.jpg,2021-11-26,A Castle for Christmas,False,5.9,228
False,/vTBMSGhhLrt65L8RihZYFuyRqUs.jpg,"12, 27",711705,en,They Reach,"In 1979, a young girl stumbles upon a possessed tape player. She unknowingly unleashes a demonic entity that haunts her family while slowly dragging the small town of Clarkston to Hell.",16.814,/wcYbNfePNElOj5PTr8BaZjEkb5x.jpg,2020-03-14,They Reach,False,7.4,66
False,/mBh3NXCkSCasZGovzAuc9UlFCru.jpg,"28, 12, 35, 14, 10751",14506,en,The Adventures of Baron Munchausen,An account of Baron Munchausen's supposed travels and fantastical experiences with his band of misfits.,15.066,/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg,1988-12-07,The Adventures of Baron Munchausen,False,7.0,703
False,/jxeIgOEY5pbl9aMRExGawV6xkyO.jpg,"35, 10751",119738,en,Thunderstruck,"After NBA star Kevin Durant switches talent with 16 year old Brian, the teenager becomes the star of his high school team, but Durant starts struggling and eventually learns an important lesson.",17.07,/lR1ssqRzslQx9WtTOKnfgqbNB1y.jpg,2012-08-24,Thunderstruck,False,6.0,195
False,/1NhT0qWlEj22UoTgvhTAzQJfZZi.jpg,"12, 18, 28, 36",26842,en,The Message,Handsomely-mounted historical epic concerns the birth of the Islamic faith and the story of the prophet Mohammed.,14.315,/qVCBMg4ZuLPnWhIWJHD9IP4nIuY.jpg,1976-03-09,The Message,False,7.3,276
False,/qyOO0dgss0oeUYFPWbbdALDgOSm.jpg,"12, 28, 14, 878, 53, 10749, 16",2114,en,Final Fantasy: The Spirits Within,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",13.316,/47b1EwFqqSWxYna7NtUM7iML4oT.jpg,2001-07-02,Final Fantasy: The Spirits Within,False,6.2,1239
False,/z8GgsoOIp4T7wJUsRK6WB6gFKAn.jpg,99,512356,en,Pennywise: The Story of IT,"Thirty-plus years after its release, the popular two-part miniseries ""IT"" and its infamous villain Pennywise live on in the minds of horror fans around the world. This documentary captures not only the buzz the ""IT"" saga generated in 1990 but also the lasting impact it has had on an entire generation and the horror genre at large. Several years in the making, the film features exclusive interviews with many of the cult classic's key players, from cast members Richard Thomas, Seth Green, and Tim Curry, who portrayed the notorious monster clown Pennywise, to director Tommy Lee Wallace and special effects makeup artist Bart Mixon. The documentary also boasts a wealth of archival material and never-before-seen footage.",14.239,/z6LfGKuA19tt0ckc8UN91rAmJF8.jpg,2022-07-26,Pennywise: The Story of IT,False,8.0,8
False,/wRrhiUWQSrmCzuVRTUfrei6p3VY.jpg,"35, 80",650783,en,The Comeback Trail,Two movie producers who owe money to the mob set up their aging movie star for an insurance scam to try and save themselves. But they wind up getting more than they ever imagined.,12.09,/ublJIJbc2NZ30ptXj4O2d2apo1t.jpg,2020-11-12,The Comeback Trail,False,5.8,205
False,/zklU4lWkUag3wZDYpHpgkVHTdmt.jpg,"35, 27",472338,en,Victor Crowley,"Ten years ago, over forty people were brutally torn to pieces in Louisiana’s Honey Island Swamp. Over the past decade, lone survivor Andrew’s claims that local legend Victor Crowley was responsible for the horrific massacre have been met with great controversy. But when a twist of fate puts him back at the scene of the tragedy, Crowley is mistakenly resurrected and Andrew must face the bloodthirsty ghost from his past.",11.324,/lcZtqUStEvS9y0bFZrO80oIUhJk.jpg,2017-09-12,Victor Crowley,False,5.7,205
False,/jpl8JVwuDQ9xGuC8d2Y607NDXvS.jpg,35,11067,en,Major League II,"After losing in the ALCS the year before, the Cleveland Indians are determined to make it into the World Series this time! However, they first have to contend with Rachel Phelps again when she buys back the team.",12.314,/vP1UnkIG5oBAWdTZho3yeDmPH00.jpg,1994-03-30,Major League II,False,5.7,267
False,/de51GG0AQZj8dUm00aQUi4wisBr.jpg,"27, 53",463843,en,Sweetheart,"Jenn has washed ashore a small tropical island and it doesn’t take her long to realize she’s completely alone. She must spend her days not only surviving the elements, but must also fend off the malevolent force that comes out each night.",21.596,/xyPPBPkGbZxfS6UM4PjR5bnVfwR.jpg,2019-01-28,Sweetheart,False,6.5,283
False,/oOBtTgunRkq4xKMoe7DrffHpKIf.jpg,"16, 878",52010,en,"Ultramarines: A Warhammer 40,000 Movie","A squad of Ultramarines answer a distress call from an Imperial Shrine World. A full Company of Imperial Fists was stationed there, but there is no answer from them. The squad investigates to find out what has happened there.",13.817,/eFfkF9uVqOhAxIKEyNCHfRRdGgj.jpg,2010-12-10,"Ultramarines: A Warhammer 40,000 Movie",False,5.8,101
False,/efLwxaTo0VbmXTEZB1R5ATVTLIf.jpg,"12, 35, 10751, 14, 10770",34560,en,Halloweentown High,"Marnie Piper prepares to begin a new school year, she asks the Halloweentown Hot Witches' Council to work toward openness between Halloweentown and the mortal world. She proposes to bring a group of Halloweentown students to her own high school in the mortal world.",18.065,/rAF4CNoZyyemjyYErgnSpHs3WBa.jpg,2004-10-08,Halloweentown High,False,6.6,261
False,/q8WH2ue8GTckObot0iIjOBll7Qa.jpg,"28, 80, 18",24873,en,Death Wish 3,Architect/vigilante Paul Kersey arrives back in New York City and is forcibly recruited by a crooked police chief to fight street crime caused by a large gang terrorizing the neighborhoods.,17.564,/5NW09xV5sZCHVkVdTP1BilW2CCq.jpg,1985-11-01,Death Wish 3,False,6.2,314
False,/sj5R5SGor3YMFBuabMj8gPbyBmh.jpg,"12, 18, 37",3090,en,The Treasure of the Sierra Madre,"Fred C. Dobbs and Bob Curtin, both down on their luck in Tampico, Mexico in 1925, meet up with a grizzled prospector named Howard and decide to join with him in search of gold in the wilds of central Mexico. Through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster.",15.715,/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg,1948-01-15,The Treasure of the Sierra Madre,False,8.0,937
False,/pRMZilt1YIsu6aNnlpf0lo5Brm4.jpg,"18, 53, 9648",65650,en,The Good Doctor,"Dr. Martin Blake, who has spent his life looking for respect, meets an 18-year-old patient named Diane, suffering from a kidney infection, and gets a much-needed boost of self-esteem. However, when her health starts improving, Martin fears losing her, so he begins tampering with her treatment, keeping Diane sick and in the hospital right next to him.",18.066,/fJSdqHzpMeCkXMrILYt1SdGN2sL.jpg,2011-04-23,The Good Doctor,False,6.2,206
False,/AfMAcS5HmPPRtJ3d9tipXTQV2Xt.jpg,"12, 10751, 14, 10770",34205,en,Halloweentown II: Kalabar's Revenge,"The Cromwell clan live in the real world, except for their grandmother who lives in Halloweentown, a place where monsters go to escape reality. But now the son of the Cromwells' old enemy Kalabar has a plan to use the grandmother's book to turn Halloweentown into a grey dreary version of the real world, while transform the denizens of the real world into monsters.",17.564,/uDnp52aGXxnfU4vqnnc6YpfzjHb.jpg,2001-10-12,Halloweentown II: Kalabar's Revenge,False,6.9,270
False,/8FQ0QCoyGHpPXRTsv2jaSqV5NRs.jpg,"16, 10751, 35",24480,en,Partly Cloudy,"Everyone knows that the stork delivers babies, but where do the storks get the babies from? The answer lies up in the stratosphere, where cloud people sculpt babies from clouds and bring them to life. Gus, a lonely and insecure grey cloud, is a master at creating ""dangerous"" babies. Crocodiles, porcupines, rams and more - Gus's beloved creations are works of art, but more than a handful for his loyal delivery stork partner, Peck. As Gus's creations become more and more rambunctious, Peck's job gets harder and harder. How will Peck manage to handle both his hazardous cargo and his friend's fiery temperament?",13.315,/oqYX2AJV53ibLVPrUZ1Z5XlGv5U.jpg,2009-05-28,Partly Cloudy,False,7.8,885
False,/vF4wYicYu7ws0IZXCpAdNVjCLKq.jpg,35,260535,en,The Little Rascals Save the Day,"When the Little Rascals are unable to raise enough money to save their grandma's bakery from shutting down, their only hope is to win a local talent show and use the prize money to save the shop.",17.669,/6nuZUJge3egVZI1rPLVpjRHPMf7.jpg,2014-03-25,The Little Rascals Save the Day,False,6.1,83
False,/wlP3Sjw5WVvjsi2CGFp84QwrZZC.jpg,18,228970,en,Wild,A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,13.668,/wdqFCEAwQNi2Ze5pIBGVsgKLLmy.jpg,2014-01-16,Wild,False,7.0,2143
False,/5QJyi6fG7YxxLao5HIdrOvwRHaj.jpg,"9648, 53, 27",10988,en,Diabolique,"The wife and mistress of a cruel school master collaborate in a carefully planned and executed scheme to murder him. The plan goes well until the body, which has been strategically dumped, disappears. The psychological strain starts to weigh on the two women when a retired police investigator begins looking into the man's disappearance on a whim.",12.062,/3sar6ubmUS8I4IGpJYxx9FcgutN.jpg,1996-03-22,Diabolique,False,5.5,230
False,/eKRKdTPXzgUlDNhWF00bCz9wGM1.jpg,"28, 12, 53",10005,en,Behind Enemy Lines II: Axis of Evil,"Navy SEALS, headed by Lt. Bobby James, are dispatched to North Korea on a covert mission, all in an effort to take out a missile site...",16.974,/7sbLeFbRxSNXHc1ZO4zxFy3sIgc.jpg,2006-10-17,Behind Enemy Lines II: Axis of Evil,False,4.8,97
False,/neE1BUsnWC0bYIiXbhNwxFgronZ.jpg,"99, 10402, 36",776527,en,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)","During the same summer as Woodstock, over 300,000 people attended the Harlem Cultural Festival, celebrating African American music and culture, and promoting Black pride and unity. The footage from the festival sat in a basement, unseen for over 50 years, keeping this incredible event in America's history lost — until now.",12.6,/8kNwhqUGvpzWJd60O1Qvb8G6psK.jpg,2021-07-02,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",False,7.7,130
False,/fnLxM63B6g9Q6VIhCTypLiz61Y7.jpg,"10402, 18",88036,en,Sparkle,"Musical prodigy, Sparkle struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother, she tries to balance a new romance with music manager Stix while dealing with the unexpected challenges her new life will bring as she and her two sisters strive to become a dynamic singing group during the Motown-era.",11.006,/6LqVIhz0xxoFjiGjftDW69DbvNi.jpg,2012-08-17,Sparkle,False,6.2,98
False,/yTIvOi9x7C9vTbzfG4GqMoh9MaZ.jpg,18,3116,en,Midnight Cowboy,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico ""Ratso"" Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.",13.063,/f7YLzOxwWzeEdo7RhAlPSBTYa8.jpg,1969-05-25,Midnight Cowboy,False,7.5,1057
False,/sN1d1WVEhcc7rrstiApJyF7VJnV.jpg,"14, 53, 27, 878",354251,en,Southbound,"The film contains five stories set on desolate stretches of a desert highway. Two men on the run from their past, a band on its way to a gig, a man struggling to get home, a brother in search of his long-lost sister and a family on vacation are forced to confront their worst fears and darkest secrets in these interwoven tales.",14.818,/lW7ulgzZE2lILFOGovXhnNfG0np.jpg,2015-09-17,Southbound,False,5.9,520
False,/6fAIKXVzkIil9NEyYuwvSivWvV9.jpg,35,11890,en,Oscar,"Angelo ""Snaps"" Provolone made his dying father a promise on his deathbed: he would leave the world of crime and become an honest businessman. Despite having no experience in making money in a legal fashion, Snaps sets about to keep his promise.",13.312,/rGJOzUwHlkx8MKy2oR2qEiT7g4G.jpg,1991-04-26,Oscar,False,6.3,408
False,/rY203uzPuG5sM0uXlQyOfQA3vgq.jpg,"28, 878",621914,en,Arctic Apocalypse,"A massive influx of glacial melting triggers a new ice age in the Northern Hemisphere, forcing a family to make their way across the ice-covered landscape before they are frozen out for good.",17.276,/6yOakcmbhgV0PXaUvL6iCzxeeb3.jpg,2019-08-07,Arctic Apocalypse,False,6.3,123
False,/ujuWIw8juoW7ZrzUDoMRYpe5jVg.jpg,"28, 53, 12",16113,en,The Delta Force,"A 707 aircraft jetliner, en route from Athens to Rome and then to New York City, is hijacked by Lebanese terrorists, who demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandos have been called in to eliminate all terrorists on the jetliner.",12.311,/lW94s7xxkdOzYcueaqGJwcVVvjt.jpg,1986-02-14,The Delta Force,False,5.9,321
False,/cSnLtdMbdxsZwXQAscpTzNGwYGN.jpg,"53, 27",480403,en,Stickman,"The thing that waits under your bed, hides in the closet, stalks your dreams… is waiting for you. At least Emma Wright knew that at the age of 7 when she was wrongly accused of murdering her sister. Emma knew it was the Stickman. After years of isolation she finally has her demons under control and is released.",12.259,/brlxFn8t5ez5KAGDjQuC1bGp1Fk.jpg,2017-10-21,Stickman,False,5.7,48
False,/csxPDpLeoS52ZBMATogWBAuKPbZ.jpg,"27, 878, 10770, 28",347849,en,Zombie Shark,"A perfect getaway weekend turns into a nightmare for four friends who find themselves fighting for their lives against an experimental shark. In order to survive they must fight sharks, zombies, and shark zombies.",20.726,/agGwR9RRScBS7DwBg4SU81tzvud.jpg,2015-07-20,Zombie Shark,False,4.2,47
False,/vRKg1z2D6JZd82PvgePiRgwVDEf.jpg,"28, 35, 80",13437,en,Avenging Angelo,"A woman who has recently discovered that she is the daughter of Angelo, a major mafia boss, decides to wreak vengeance when he is killed by a hitman. She's aided by his faithful bodyguard, with whom she soon falls in love.",13.061,/hl4mI28D4NhE6ePNgPojQuyEYw7.jpg,2002-08-30,Avenging Angelo,False,5.5,186
